admin,TimeClockEntry,0
admin,TCAdminMenu,0
admin,ClockApprovalMaint,0
admin,ClockAutoMaint,0
admin,TimeClockAdjust,0
admin,ClockCodeMaint,0
admin,ClockCodeBrowse,0
admin,ClockControl,0
admin,TCReportsMenu,0
admin,ClockDetailRpt,0
admin,ClockCode66Browse,0
admin,ClockChartByDept,0
admin,ClockChartByCode,0
admin,ClockChartByEmp,0
admin,ClockChartByWeek,0
admin,DefaultMaint,0
admin,SiteMaint,0
admin,SiteBrowse,0
admin,UserMaint,0
admin,UserPermsMaint,0
admin,UserBrowse,0
admin,KeyMaint,0
admin,PanelMaint,0
admin,PanelBrowse,0
admin,MenuMaint,0
admin,MenuBrowse,0
admin,GenericCodeMaint,0
admin,GenCodeBrowse,0
admin,PrinterMaint,0
admin,PrinterBrowse,0
admin,ChangeUserid,0
admin,changeDB,0
admin,SystemControl,0
admin,About,0
admin,License,0
admin,SysInfo,0
admin,Update,0
admin,PlantDirectoryMenu,0
admin,NavCodeBrowse,0
admin,menuscreen,0
admin,Adres,0
admin,Satın alma,0
admin,Emir,0
admin,Nakliye,0
admin,Finans,0
admin,Envanter,0
admin,Engineering,0
admin,Kalite,0
admin,Navlun,0
admin,İK,0
admin,yönetici,0
admin,Yardım,0
admin,EDI,0
admin,TreeMaint,0
admin,POSMenu,0
admin,POSMaint,0
admin,POSControlMaint,0
admin,POSBrowse,0
admin,ReqControl,0
admin,ShipperBrowseDet,0
admin,ECNMaint,0
admin,ECNBrowse,0
admin,TaskMaint,0
admin,TaskBrowse,0
admin,TaxMaint,0
admin,TaxBrowse,0
admin,UOMMaint,0
admin,CurrencyMaint,0
admin,UOMConvMaint,0
admin,pcOpenOrdersByCust,0
admin,ExchangeMaint,0
admin,OrderControl,0
admin,POControl,0
admin,PayControl,0
admin,CustControl,0
admin,VendControl,0
admin,OrderSource,0
admin,OrderSourceBrowse,0
admin,DOMaint,0
admin,DOBrowse,0
admin,DOMenu,0
admin,CFOMaint,0
admin,VehicleMaint,0
admin,DriverMaint,0
admin,BrokerMaint,0
admin,FTPMaint,0
admin,FOMenu,0
admin,WareHouseMaint,0
admin,WareHouseBrowse,0
admin,InventoryCtrl,0
admin,MassLoad,0
admin,PayRollMenu,0
admin,PayRollMaint,0
admin,PayRollBrowse,0
admin,PayProfileMaint,0
admin,PayProfileBrowse,0
admin,CashTran,0
admin,CashTranBrowse,0
admin,SchemaBrowse,0
admin,ItemBrowse,0
admin,RetailReorderRpt,0
admin,ProjectionBrowse,0
admin,ComponentDemandBrowse,0
admin,EDIXrefMaint,0
admin,EDIExport,0
admin,MapMaint,0
admin,StructMaint,0
admin,APIMaint,0
admin,AS2Maint,0
admin,AS2Log,0
admin,PKSMaint,0
admin,APIBrowse,0
admin,APILog,0
admin,EDIConfMenu,0
admin,EDICommMenu,0
admin,EDITranMenu,0
admin,EDIWkflMenu,0
admin,AS2Browse,0
admin,CronMaint,0
admin,CronBrowse,0
admin,PKSBrowse,0
admin,CFOBrowse,0
admin,CFODriverWindow,0
admin,VehicleBrowse,0
admin,DriverBrowse,0
admin,BrokerBrowse,0
admin,CFOControl,0
admin,EDIXrefBrowse,0
admin,QuoteMaint,0
admin,QuoteBrowse,0
admin,ChartMain,0
admin,chart_finance,0
admin,chart_sales,0
admin,chart_production,0
admin,chart_order,0
admin,chart_purchasing,0
admin,chart_requisition,0
admin,chart_clock,0
admin,chart_scrap,0
admin,chart_shipping,0
admin,JobScanIO,0
admin,JobBrowse,0
admin,JobScanIOProject,0
admin,JobClockMaint,0
admin,JobScanMenu,0
admin,BillMaint,0
admin,BillBrowse,0
admin,InventoryBrowse,0
admin,InventoryValuation,0
